match_id,match_date,year,round,venue,crowd,home_team,away_team,home_score,away_score,margin_home,is_final,target_result,target_margin,decade,venue_state,away_team_state,away_is_interstate,team_home,form_win_rate_last5_home,form_avg_score_last5_home,form_avg_margin_last5_home,win_streak_home,days_rest_home,ladder_pos_before_home,h2h_win_rate_prior_home,is_interstate_home,team_away,form_win_rate_last5_away,form_avg_score_last5_away,form_avg_margin_last5_away,win_streak_away,days_rest_away,ladder_pos_before_away,h2h_win_rate_prior_away,is_interstate_away
Brisbane Lions_Fremantle Dockers_2002-05-26_9,2002-05-26,2002,9,The Gabba,21709.0,Brisbane Lions,Fremantle Dockers,109,79,30,False,HOME_WIN,30,2000,QLD,WA,1,Brisbane Lions,0.6,111.0,16.2,-1.0,8.0,1.0,0.6470588235294118,0,Fremantle Dockers,0.6,91.8,1.4,1.0,8.0,8.0,0.375,1
Adelaide Crows_Carlton Blues_2002-05-26_9,2002-05-26,2002,9,Princes Park,19305.0,Carlton Blues,Adelaide Crows,75,131,-56,False,AWAY_WIN,-56,2000,VIC,SA,1,Carlton Blues,0.0,83.4,-26.8,-5.0,9.0,16.0,0.7027027027027027,0,Adelaide Crows,0.4,95.8,-1.0,-1.0,7.0,3.0,0.2777777777777778,1
Essendon Bombers_North Melbourne Kangaroos_2002-05-31_10,2002-05-31,2002,10,Melbourne Cricket Ground,34352.0,North Melbourne Kangaroos,Essendon Bombers,92,84,8,False,HOME_WIN,8,2000,VIC,VIC,0,North Melbourne Kangaroos,0.4,105.0,-17.0,-1.0,6.0,9.0,0.3939393939393939,0,Essendon Bombers,0.6,87.6,13.2,3.0,6.0,2.0,0.5970149253731343,0
Richmond Tigers_Western Bulldogs_2002-06-01_10,2002-06-01,2002,10,Melbourne Cricket Ground,31586.0,Richmond Tigers,Western Bulldogs,98,117,-19,False,AWAY_WIN,-19,2000,VIC,VIC,0,Richmond Tigers,0.4,80.2,-11.2,-1.0,7.0,9.0,0.36666666666666664,0,Western Bulldogs,0.6,103.2,15.2,2.0,7.0,13.0,0.639344262295082,0
Adelaide Crows_Brisbane Lions_2002-06-01_10,2002-06-01,2002,10,AAMI Stadium,47279.0,Adelaide Crows,Brisbane Lions,101,94,7,False,HOME_WIN,7,2000,SA,QLD,1,Adelaide Crows,0.6,105.8,18.4,1.0,6.0,2.0,0.4117647058823529,0,Brisbane Lions,0.6,114.0,19.0,1.0,6.0,1.0,0.625,1
Geelong Cats_Melbourne Demons_2002-06-01_10,2002-06-01,2002,10,GMHBA Stadium,20031.0,Geelong Cats,Melbourne Demons,89,63,26,False,HOME_WIN,26,2000,VIC,VIC,0,Geelong Cats,0.2,87.4,-26.8,-4.0,7.0,13.0,0.5714285714285714,0,Melbourne Demons,0.6,96.0,-0.6,1.0,7.0,2.0,0.4225352112676056,0
Collingwood Magpies_Sydney Swans_2002-06-01_10,2002-06-01,2002,10,Marvel Stadium,45269.0,Collingwood Magpies,Sydney Swans,95,84,11,False,HOME_WIN,11,2000,VIC,NSW,1,Collingwood Magpies,0.8,90.0,24.8,-1.0,8.0,2.0,0.4666666666666667,0,Sydney Swans,0.2,82.0,-9.8,-3.0,7.0,12.0,0.5245901639344263,1
St Kilda Saints_West Coast Eagles_2002-06-02_10,2002-06-02,2002,10,Marvel Stadium,18876.0,St Kilda Saints,West Coast Eagles,127,77,50,False,HOME_WIN,50,2000,VIC,WA,1,St Kilda Saints,0.2,66.0,-35.2,1.0,8.0,15.0,0.3877551020408163,0,West Coast Eagles,0.6,107.6,11.6,1.0,7.0,7.0,0.5833333333333334,1
Carlton Blues_Fremantle Dockers_2002-06-02_10,2002-06-02,2002,10,Domain Stadium,27277.0,Fremantle Dockers,Carlton Blues,96,68,28,False,HOME_WIN,28,2000,WA,VIC,1,Fremantle Dockers,0.4,80.0,-17.8,-1.0,7.0,9.0,0.23809523809523808,0,Carlton Blues,0.0,79.4,-27.4,-6.0,7.0,16.0,0.8,1
Hawthorn Hawks_Port Adelaide Power_2002-06-02_10,2002-06-02,2002,10,UTAS Stadium,18112.0,Port Adelaide Power,Hawthorn Hawks,117,77,40,False,HOME_WIN,40,2000,TAS,VIC,1,Port Adelaide Power,0.8,103.0,17.0,2.0,9.0,2.0,0.5,1,Hawthorn Hawks,0.8,117.4,26.6,-1.0,7.0,7.0,0.47058823529411764,1
North Melbourne Kangaroos_Richmond Tigers_2002-06-07_11,2002-06-07,2002,11,Marvel Stadium,30889.0,North Melbourne Kangaroos,Richmond Tigers,95,84,11,False,HOME_WIN,11,2000,VIC,VIC,0,North Melbourne Kangaroos,0.4,97.2,-19.2,1.0,7.0,7.0,0.6619718309859155,0,Richmond Tigers,0.4,83.2,-6.6,-2.0,6.0,11.0,0.34285714285714286,0
Sydney Swans_West Coast Eagles_2002-06-08_11,2002-06-08,2002,11,Domain Stadium,35014.0,West Coast Eagles,Sydney Swans,102,89,13,False,HOME_WIN,13,2000,WA,NSW,1,West Coast Eagles,0.4,98.8,-7.6,-1.0,6.0,7.0,0.4583333333333333,0,Sydney Swans,0.2,87.6,-12.0,-4.0,7.0,14.0,0.5306122448979592,1
Essendon Bombers_Port Adelaide Power_2002-06-08_11,2002-06-08,2002,11,Marvel Stadium,40044.0,Essendon Bombers,Port Adelaide Power,49,108,-59,False,AWAY_WIN,-59,2000,VIC,SA,1,Essendon Bombers,0.6,97.8,18.2,-1.0,8.0,5.0,0.5882352941176471,0,Port Adelaide Power,0.8,108.4,23.4,3.0,6.0,1.0,0.375,1
Adelaide Crows_Hawthorn Hawks_2002-06-08_11,2002-06-08,2002,11,AAMI Stadium,42162.0,Adelaide Crows,Hawthorn Hawks,102,58,44,False,HOME_WIN,44,2000,SA,VIC,1,Adelaide Crows,0.8,109.6,21.4,2.0,7.0,1.0,0.5555555555555556,0,Hawthorn Hawks,0.6,107.8,10.2,-2.0,6.0,7.0,0.43243243243243246,1
Carlton Blues_Geelong Cats_2002-06-09_11,2002-06-09,2002,11,Marvel Stadium,37294.0,Geelong Cats,Carlton Blues,100,96,4,False,HOME_WIN,4,2000,VIC,VIC,0,Geelong Cats,0.2,83.0,-34.0,1.0,8.0,11.0,0.4626865671641791,0,Carlton Blues,0.0,70.6,-29.2,-7.0,7.0,16.0,0.5454545454545454,0
Fremantle Dockers_Western Bulldogs_2002-06-09_11,2002-06-09,2002,11,Princes Park,11539.0,Western Bulldogs,Fremantle Dockers,145,80,65,False,HOME_WIN,65,2000,VIC,WA,1,Western Bulldogs,0.8,110.4,23.6,3.0,8.0,11.0,0.6842105263157895,0,Fremantle Dockers,0.6,89.4,0.2,1.0,7.0,7.0,0.3333333333333333,1
Brisbane Lions_St Kilda Saints_2002-06-09_11,2002-06-09,2002,11,The Gabba,23157.0,Brisbane Lions,St Kilda Saints,113,52,61,False,HOME_WIN,61,2000,QLD,VIC,1,Brisbane Lions,0.6,117.8,26.8,-1.0,8.0,1.0,0.8095238095238095,0,St Kilda Saints,0.4,80.2,-25.2,2.0,7.0,14.0,0.2,1
Collingwood Magpies_Melbourne Demons_2002-06-10_11,2002-06-10,2002,11,Melbourne Cricket Ground,65860.0,Melbourne Demons,Collingwood Magpies,75,126,-51,False,AWAY_WIN,-51,2000,VIC,VIC,0,Melbourne Demons,0.4,87.8,-10.4,-1.0,9.0,5.0,0.5,0,Collingwood Magpies,0.8,95.8,20.4,1.0,9.0,1.0,0.5076923076923077,0
Essendon Bombers_Hawthorn Hawks_2002-06-14_12,2002-06-14,2002,12,Melbourne Cricket Ground,40470.0,Hawthorn Hawks,Essendon Bombers,65,72,-7,False,AWAY_WIN,-7,2000,VIC,VIC,0,Hawthorn Hawks,0.4,88.4,-12.2,-3.0,6.0,9.0,0.4594594594594595,0,Essendon Bombers,0.6,95.2,11.8,-2.0,6.0,5.0,0.5466666666666666,0
Geelong Cats_Sydney Swans_2002-06-15_12,2002-06-15,2002,12,Sydney Cricket Ground,21767.0,Sydney Swans,Geelong Cats,99,101,-2,False,AWAY_WIN,-2,2000,NSW,VIC,1,Sydney Swans,0.0,85.6,-20.2,-5.0,7.0,14.0,0.375,0,Geelong Cats,0.4,85.2,-21.8,2.0,6.0,9.0,0.6307692307692307,1
Carlton Blues_West Coast Eagles_2002-06-15_12,2002-06-15,2002,12,Princes Park,16353.0,Carlton Blues,West Coast Eagles,88,89,-1,False,AWAY_WIN,-1,2000,VIC,WA,1,Carlton Blues,0.0,76.2,-24.4,-8.0,6.0,16.0,0.5714285714285714,0,West Coast Eagles,0.6,103.4,5.8,1.0,7.0,5.0,0.4166666666666667,1
Collingwood Magpies_Fremantle Dockers_2002-06-16_12,2002-06-16,2002,12,Domain Stadium,33088.0,Fremantle Dockers,Collingwood Magpies,90,79,11,False,HOME_WIN,11,2000,WA,VIC,1,Fremantle Dockers,0.4,87.6,-18.2,-1.0,7.0,9.0,0.2222222222222222,0,Collingwood Magpies,0.8,98.8,14.0,2.0,6.0,1.0,0.7368421052631579,1
St Kilda Saints_Western Bulldogs_2002-06-21_12,2002-06-21,2002,12,Marvel Stadium,29453.0,Western Bulldogs,St Kilda Saints,133,86,47,False,HOME_WIN,47,2000,VIC,VIC,0,Western Bulldogs,0.8,120.2,31.0,4.0,12.0,9.0,0.6615384615384615,0,St Kilda Saints,0.4,85.0,-20.8,-1.0,12.0,14.0,0.34375,0
Brisbane Lions_North Melbourne Kangaroos_2002-06-22_12,2002-06-22,2002,12,The Gabba,27940.0,Brisbane Lions,North Melbourne Kangaroos,138,123,15,False,HOME_WIN,15,2000,QLD,VIC,1,Brisbane Lions,0.6,111.2,27.6,1.0,13.0,1.0,0.3684210526315789,0,North Melbourne Kangaroos,0.6,98.8,-3.4,2.0,15.0,5.0,0.6666666666666666,1
Adelaide Crows_Melbourne Demons_2002-06-22_12,2002-06-22,2002,12,Princes Park,12210.0,Melbourne Demons,Adelaide Crows,98,73,25,False,HOME_WIN,25,2000,VIC,SA,1,Melbourne Demons,0.4,88.6,-15.0,-2.0,12.0,5.0,0.3939393939393939,0,Adelaide Crows,0.8,109.0,23.8,3.0,14.0,1.0,0.625,1
Port Adelaide Power_Richmond Tigers_2002-06-23_12,2002-06-23,2002,12,AAMI Stadium,25770.0,Port Adelaide Power,Richmond Tigers,154,70,84,False,HOME_WIN,84,2000,SA,VIC,1,Port Adelaide Power,0.8,103.4,24.4,4.0,15.0,1.0,0.6666666666666666,0,Richmond Tigers,0.4,85.4,-2.4,-3.0,16.0,13.0,0.3076923076923077,1
Essendon Bombers_Melbourne Demons_2002-06-28_13,2002-06-28,2002,13,Marvel Stadium,41817.0,Essendon Bombers,Melbourne Demons,120,108,12,False,HOME_WIN,12,2000,VIC,VIC,0,Essendon Bombers,0.6,92.2,8.2,1.0,14.0,5.0,0.7538461538461538,0,Melbourne Demons,0.4,87.2,-10.6,1.0,6.0,5.0,0.25,0
Port Adelaide Power_Western Bulldogs_2002-06-29_13,2002-06-29,2002,13,AAMI Stadium,24751.0,Port Adelaide Power,Western Bulldogs,161,115,46,False,HOME_WIN,46,2000,SA,VIC,1,Port Adelaide Power,1.0,119.8,52.6,5.0,6.0,1.0,0.625,0,Western Bulldogs,1.0,134.2,42.4,5.0,8.0,8.0,0.35294117647058826,1
Collingwood Magpies_North Melbourne Kangaroos_2002-06-29_13,2002-06-29,2002,13,Marvel Stadium,48288.0,North Melbourne Kangaroos,Collingwood Magpies,60,93,-33,False,AWAY_WIN,-33,2000,VIC,VIC,0,North Melbourne Kangaroos,0.6,105.4,3.4,-1.0,7.0,8.0,0.46153846153846156,0,Collingwood Magpies,0.6,100.0,9.8,-1.0,13.0,3.0,0.5,0
Brisbane Lions_Carlton Blues_2002-06-29_13,2002-06-29,2002,13,The Gabba,27324.0,Brisbane Lions,Carlton Blues,124,109,15,False,HOME_WIN,15,2000,QLD,VIC,1,Brisbane Lions,0.6,113.0,19.2,2.0,7.0,1.0,0.25,0,Carlton Blues,0.0,81.4,-19.6,-9.0,14.0,16.0,0.7058823529411765,1
Geelong Cats_Richmond Tigers_2002-06-29_13,2002-06-29,2002,13,Melbourne Cricket Ground,30197.0,Richmond Tigers,Geelong Cats,54,96,-42,False,AWAY_WIN,-42,2000,VIC,VIC,0,Richmond Tigers,0.2,81.8,-20.4,-4.0,6.0,13.0,0.24615384615384617,0,Geelong Cats,0.6,89.8,-11.0,3.0,14.0,8.0,0.75,0
Fremantle Dockers_Sydney Swans_2002-06-30_13,2002-06-30,2002,13,Sydney Cricket Ground,16844.0,Sydney Swans,Fremantle Dockers,139,62,77,False,HOME_WIN,77,2000,NSW,WA,1,Sydney Swans,0.0,89.0,-19.4,-6.0,15.0,14.0,0.4,0,Fremantle Dockers,0.6,87.8,-10.2,1.0,14.0,8.0,0.5714285714285714,1
Hawthorn Hawks_St Kilda Saints_2002-06-30_13,2002-06-30,2002,13,Marvel Stadium,28928.0,St Kilda Saints,Hawthorn Hawks,78,87,-9,False,AWAY_WIN,-9,2000,VIC,VIC,0,St Kilda Saints,0.4,81.8,-29.6,-2.0,9.0,14.0,0.2727272727272727,0,Hawthorn Hawks,0.2,75.4,-24.0,-4.0,16.0,12.0,0.7313432835820896,0
Adelaide Crows_West Coast Eagles_2002-06-30_13,2002-06-30,2002,13,Domain Stadium,34937.0,West Coast Eagles,Adelaide Crows,135,117,18,False,HOME_WIN,18,2000,WA,SA,1,West Coast Eagles,0.6,93.4,-3.8,2.0,15.0,5.0,0.5135135135135135,0,Adelaide Crows,0.6,100.0,13.0,-1.0,8.0,3.0,0.5,1
Carlton Blues_Richmond Tigers_2002-07-05_14,2002-07-05,2002,14,Melbourne Cricket Ground,36941.0,Richmond Tigers,Carlton Blues,85,86,-1,False,AWAY_WIN,-1,2000,VIC,VIC,0,Richmond Tigers,0.0,73.8,-33.0,-5.0,6.0,14.0,0.31746031746031744,0,Carlton Blues,0.0,87.2,-20.8,-10.0,6.0,16.0,0.6774193548387096,0
Hawthorn Hawks_Sydney Swans_2002-07-06_14,2002-07-06,2002,14,Melbourne Cricket Ground,25079.0,Hawthorn Hawks,Sydney Swans,74,64,10,False,HOME_WIN,10,2000,VIC,NSW,1,Hawthorn Hawks,0.2,75.0,-24.0,1.0,6.0,9.0,0.696969696969697,0,Sydney Swans,0.2,98.8,9.8,1.0,6.0,13.0,0.29850746268656714,1
Geelong Cats_West Coast Eagles_2002-07-06_14,2002-07-06,2002,14,GMHBA Stadium,18608.0,Geelong Cats,West Coast Eagles,65,33,32,False,HOME_WIN,32,2000,VIC,WA,1,Geelong Cats,0.8,98.2,12.4,4.0,7.0,7.0,0.423728813559322,0,West Coast Eagles,0.8,105.8,4.0,3.0,6.0,4.0,0.5862068965517241,1
Essendon Bombers_Western Bulldogs_2002-07-06_14,2002-07-06,2002,14,Marvel Stadium,44864.0,Western Bulldogs,Essendon Bombers,118,118,0,False,DRAW,0,2000,VIC,VIC,0,Western Bulldogs,0.8,125.4,19.4,-1.0,7.0,9.0,0.38095238095238093,0,Essendon Bombers,0.6,82.0,-9.2,2.0,8.0,4.0,0.6129032258064516,0
Fremantle Dockers_Port Adelaide Power_2002-07-06_14,2002-07-06,2002,14,Domain Stadium,24193.0,Fremantle Dockers,Port Adelaide Power,63,147,-84,False,AWAY_WIN,-84,2000,WA,SA,1,Fremantle Dockers,0.4,81.4,-26.6,-1.0,6.0,9.0,0.25,0,Port Adelaide Power,1.0,126.2,46.8,6.0,7.0,1.0,0.7647058823529411,1
Adelaide Crows_Collingwood Magpies_2002-07-07_14,2002-07-07,2002,14,AAMI Stadium,46368.0,Adelaide Crows,Collingwood Magpies,116,138,-22,False,AWAY_WIN,-22,2000,SA,VIC,1,Adelaide Crows,0.6,104.8,12.8,-2.0,7.0,4.0,0.30303030303030304,0,Collingwood Magpies,0.6,95.8,15.8,1.0,8.0,3.0,0.6875,1
North Melbourne Kangaroos_St Kilda Saints_2002-07-07_14,2002-07-07,2002,14,Marvel Stadium,23864.0,St Kilda Saints,North Melbourne Kangaroos,84,128,-44,False,AWAY_WIN,-44,2000,VIC,VIC,0,St Kilda Saints,0.4,83.0,-11.6,-3.0,7.0,15.0,0.3384615384615385,0,North Melbourne Kangaroos,0.4,95.4,-6.6,-2.0,8.0,9.0,0.65625,0
Brisbane Lions_Melbourne Demons_2002-07-07_14,2002-07-07,2002,14,The Gabba,25166.0,Brisbane Lions,Melbourne Demons,110,131,-21,False,AWAY_WIN,-21,2000,QLD,VIC,1,Brisbane Lions,0.8,115.6,22.8,3.0,8.0,1.0,0.5714285714285714,0,Melbourne Demons,0.4,91.0,-12.0,-1.0,9.0,7.0,0.4666666666666667,1
Hawthorn Hawks_Western Bulldogs_2002-07-12_15,2002-07-12,2002,15,Marvel Stadium,35434.0,Western Bulldogs,Hawthorn Hawks,93,116,-23,False,AWAY_WIN,-23,2000,VIC,VIC,0,Western Bulldogs,0.6,125.6,17.0,-2.0,6.0,11.0,0.38235294117647056,0,Hawthorn Hawks,0.4,72.2,-14.4,2.0,6.0,9.0,0.5652173913043478,0
Brisbane Lions_Richmond Tigers_2002-07-13_15,2002-07-13,2002,15,Marvel Stadium,22642.0,Brisbane Lions,Richmond Tigers,118,55,63,False,HOME_WIN,63,2000,VIC,VIC,0,Brisbane Lions,0.6,115.8,12.6,-1.0,6.0,2.0,0.5294117647058824,1,Richmond Tigers,0.0,78.2,-31.4,-6.0,8.0,14.0,0.5,0
Adelaide Crows_St Kilda Saints_2002-07-13_15,2002-07-13,2002,15,AAMI Stadium,29895.0,Adelaide Crows,St Kilda Saints,99,81,18,False,HOME_WIN,18,2000,SA,VIC,1,Adelaide Crows,0.4,101.8,-2.8,-3.0,6.0,5.0,0.6666666666666666,0,St Kilda Saints,0.2,85.4,-22.2,-4.0,6.0,15.0,0.2702702702702703,1
Collingwood Magpies_Geelong Cats_2002-07-13_15,2002-07-13,2002,15,Melbourne Cricket Ground,65331.0,Collingwood Magpies,Geelong Cats,99,127,-28,False,AWAY_WIN,-28,2000,VIC,VIC,0,Collingwood Magpies,0.8,106.2,21.2,2.0,6.0,2.0,0.4827586206896552,0,Geelong Cats,1.0,90.2,21.2,5.0,7.0,5.0,0.5254237288135594,0
Fremantle Dockers_North Melbourne Kangaroos_2002-07-13_15,2002-07-13,2002,15,Manuka Oval,9242.0,North Melbourne Kangaroos,Fremantle Dockers,83,82,1,False,HOME_WIN,1,2000,ACT,WA,1,North Melbourne Kangaroos,0.6,99.6,3.0,1.0,6.0,9.0,0.8823529411764706,1,Fremantle Dockers,0.4,78.2,-37.4,-2.0,7.0,12.0,0.125,1
Essendon Bombers_West Coast Eagles_2002-07-14_15,2002-07-14,2002,15,Domain Stadium,37600.0,West Coast Eagles,Essendon Bombers,90,63,27,False,HOME_WIN,27,2000,WA,VIC,1,West Coast Eagles,0.6,87.2,-10.0,-1.0,8.0,5.0,0.35714285714285715,0,Essendon Bombers,0.4,88.6,-9.6,-1.0,8.0,4.0,0.631578947368421,1
Carlton Blues_Melbourne Demons_2002-07-14_15,2002-07-14,2002,15,Marvel Stadium,37915.0,Melbourne Demons,Carlton Blues,139,95,44,False,HOME_WIN,44,2000,VIC,VIC,0,Melbourne Demons,0.4,95.0,-8.6,1.0,7.0,5.0,0.5161290322580645,0,Carlton Blues,0.2,89.4,-9.4,1.0,9.0,16.0,0.47619047619047616,0
Port Adelaide Power_Sydney Swans_2002-07-14_15,2002-07-14,2002,15,Sydney Cricket Ground,18974.0,Sydney Swans,Port Adelaide Power,92,94,-2,False,AWAY_WIN,-2,2000,NSW,SA,1,Sydney Swans,0.2,95.0,8.2,-1.0,8.0,13.0,0.6666666666666666,0,Port Adelaide Power,1.0,137.4,62.6,7.0,8.0,1.0,0.2857142857142857,1
Collingwood Magpies_Richmond Tigers_2002-07-19_16,2002-07-19,2002,16,Melbourne Cricket Ground,48620.0,Collingwood Magpies,Richmond Tigers,89,49,40,False,HOME_WIN,40,2000,VIC,VIC,0,Collingwood Magpies,0.6,107.0,13.4,-1.0,6.0,3.0,0.5238095238095238,0,Richmond Tigers,0.0,69.6,-40.2,-7.0,6.0,14.0,0.4838709677419355,0
Hawthorn Hawks_Melbourne Demons_2002-07-20_16,2002-07-20,2002,16,Melbourne Cricket Ground,37442.0,Melbourne Demons,Hawthorn Hawks,67,93,-26,False,AWAY_WIN,-26,2000,VIC,VIC,0,Melbourne Demons,0.6,110.2,5.4,2.0,6.0,4.0,0.3561643835616438,0,Hawthorn Hawks,0.6,80.0,-1.8,3.0,8.0,9.0,0.6388888888888888,0
North Melbourne Kangaroos_Port Adelaide Power_2002-07-20_16,2002-07-20,2002,16,Princes Park,9398.0,North Melbourne Kangaroos,Port Adelaide Power,99,70,29,False,HOME_WIN,29,2000,VIC,SA,1,North Melbourne Kangaroos,0.6,97.8,1.6,2.0,7.0,9.0,1.0,0,Port Adelaide Power,1.0,132.8,55.0,8.0,6.0,1.0,0.0,1
Essendon Bombers_Geelong Cats_2002-07-20_16,2002-07-20,2002,16,Marvel Stadium,47778.0,Essendon Bombers,Geelong Cats,56,95,-39,False,AWAY_WIN,-39,2000,VIC,VIC,0,Essendon Bombers,0.4,84.4,-13.4,-2.0,6.0,8.0,0.5454545454545454,0,Geelong Cats,1.0,97.8,21.6,6.0,7.0,4.0,0.43283582089552236,0
Fremantle Dockers_West Coast Eagles_2002-07-20_16,2002-07-20,2002,16,Domain Stadium,41779.0,Fremantle Dockers,West Coast Eagles,100,70,30,False,HOME_WIN,30,2000,WA,WA,0,Fremantle Dockers,0.2,75.4,-43.2,-3.0,7.0,12.0,0.16129032258064516,0,West Coast Eagles,0.8,89.8,5.4,1.0,6.0,4.0,0.8666666666666667,0
Adelaide Crows_Western Bulldogs_2002-07-21_16,2002-07-21,2002,16,AAMI Stadium,41247.0,Adelaide Crows,Western Bulldogs,138,95,43,False,HOME_WIN,43,2000,SA,VIC,1,Adelaide Crows,0.4,101.4,-0.6,1.0,8.0,4.0,0.35,0,Western Bulldogs,0.4,120.8,8.6,-3.0,9.0,11.0,0.6341463414634146,1
Brisbane Lions_Sydney Swans_2002-07-21_16,2002-07-21,2002,16,The Gabba,25720.0,Brisbane Lions,Sydney Swans,117,79,38,False,HOME_WIN,38,2000,QLD,NSW,1,Brisbane Lions,0.8,120.6,26.6,1.0,8.0,2.0,0.75,0,Sydney Swans,0.2,96.6,10.0,-2.0,7.0,13.0,0.23529411764705882,1
Carlton Blues_St Kilda Saints_2002-07-21_16,2002-07-21,2002,16,Marvel Stadium,33813.0,St Kilda Saints,Carlton Blues,140,97,43,False,HOME_WIN,43,2000,VIC,VIC,0,St Kilda Saints,0.0,76.2,-35.8,-5.0,8.0,15.0,0.2835820895522388,0,Carlton Blues,0.2,94.8,-12.6,-1.0,7.0,16.0,0.7272727272727273,0
Essendon Bombers_Richmond Tigers_2002-07-26_17,2002-07-26,2002,17,Melbourne Cricket Ground,39650.0,Richmond Tigers,Essendon Bombers,53,54,-1,False,AWAY_WIN,-1,2000,VIC,VIC,0,Richmond Tigers,0.0,62.6,-46.0,-8.0,7.0,15.0,0.16901408450704225,0,Essendon Bombers,0.4,85.8,-9.4,-3.0,6.0,10.0,0.8,0
Collingwood Magpies_West Coast Eagles_2002-07-27_17,2002-07-27,2002,17,Domain Stadium,38877.0,West Coast Eagles,Collingwood Magpies,114,56,58,False,HOME_WIN,58,2000,WA,VIC,1,West Coast Eagles,0.6,83.4,-3.2,-1.0,7.0,6.0,0.6153846153846154,0,Collingwood Magpies,0.6,99.6,11.2,1.0,8.0,3.0,0.33962264150943394,1
Melbourne Demons_Port Adelaide Power_2002-07-27_17,2002-07-27,2002,17,AAMI Stadium,25283.0,Port Adelaide Power,Melbourne Demons,116,112,4,False,HOME_WIN,4,2000,SA,VIC,1,Port Adelaide Power,0.8,125.2,37.4,-1.0,7.0,1.0,0.4117647058823529,0,Melbourne Demons,0.6,108.6,10.4,-1.0,7.0,6.0,0.625,1
Carlton Blues_Sydney Swans_2002-07-27_17,2002-07-27,2002,17,Accor Stadium,34404.0,Sydney Swans,Carlton Blues,92,69,23,False,HOME_WIN,23,2000,NSW,VIC,1,Sydney Swans,0.2,94.6,5.0,-3.0,6.0,13.0,0.40625,0,Carlton Blues,0.2,95.0,-20.4,-2.0,6.0,16.0,0.5846153846153846,1
Brisbane Lions_Hawthorn Hawks_2002-07-27_17,2002-07-27,2002,17,Melbourne Cricket Ground,35202.0,Hawthorn Hawks,Brisbane Lions,68,124,-56,False,AWAY_WIN,-56,2000,VIC,QLD,1,Hawthorn Hawks,0.8,87.0,12.2,4.0,7.0,6.0,0.5555555555555556,0,Brisbane Lions,0.8,121.4,22.0,2.0,6.0,1.0,0.47368421052631576,1
North Melbourne Kangaroos_Western Bulldogs_2002-07-28_17,2002-07-28,2002,17,Marvel Stadium,31576.0,Western Bulldogs,North Melbourne Kangaroos,139,105,34,False,HOME_WIN,34,2000,VIC,VIC,0,Western Bulldogs,0.2,110.8,-13.0,-4.0,7.0,12.0,0.45454545454545453,0,North Melbourne Kangaroos,0.6,98.6,5.2,3.0,8.0,6.0,0.5074626865671642,0
Fremantle Dockers_St Kilda Saints_2002-07-28_17,2002-07-28,2002,17,Princes Park,8078.0,St Kilda Saints,Fremantle Dockers,118,79,39,False,HOME_WIN,39,2000,VIC,WA,1,St Kilda Saints,0.2,93.8,-15.0,1.0,7.0,13.0,0.3684210526315789,0,Fremantle Dockers,0.4,79.4,-24.2,1.0,8.0,11.0,0.6666666666666666,1
Adelaide Crows_Geelong Cats_2002-07-28_17,2002-07-28,2002,17,GMHBA Stadium,24325.0,Geelong Cats,Adelaide Crows,90,93,-3,False,AWAY_WIN,-3,2000,VIC,SA,1,Geelong Cats,1.0,96.8,28.6,7.0,8.0,4.0,0.43243243243243246,0,Adelaide Crows,0.4,108.6,-0.8,2.0,7.0,4.0,0.5555555555555556,1
Carlton Blues_Collingwood Magpies_2002-08-02_18,2002-08-02,2002,18,Melbourne Cricket Ground,54233.0,Collingwood Magpies,Carlton Blues,141,33,108,False,HOME_WIN,108,2000,VIC,VIC,0,Collingwood Magpies,0.6,95.0,1.8,-1.0,6.0,3.0,0.35,0,Carlton Blues,0.2,91.2,-24.8,-3.0,6.0,16.0,0.6419753086419753,0
Geelong Cats_North Melbourne Kangaroos_2002-08-03_18,2002-08-03,2002,18,GMHBA Stadium,23163.0,Geelong Cats,North Melbourne Kangaroos,51,115,-64,False,AWAY_WIN,-64,2000,VIC,VIC,0,Geelong Cats,0.8,94.6,27.6,-1.0,6.0,5.0,0.5135135135135135,0,North Melbourne Kangaroos,0.6,95.0,1.4,-1.0,6.0,8.0,0.49333333333333335,0
Port Adelaide Power_St Kilda Saints_2002-08-03_18,2002-08-03,2002,18,AAMI Stadium,22885.0,Port Adelaide Power,St Kilda Saints,105,63,42,False,HOME_WIN,42,2000,SA,VIC,1,Port Adelaide Power,0.8,117.6,21.4,1.0,7.0,1.0,0.4117647058823529,0,St Kilda Saints,0.4,100.2,2.2,2.0,6.0,13.0,0.625,1
Brisbane Lions_Essendon Bombers_2002-08-03_18,2002-08-03,2002,18,Marvel Stadium,43036.0,Essendon Bombers,Brisbane Lions,71,108,-37,False,AWAY_WIN,-37,2000,VIC,QLD,1,Essendon Bombers,0.4,82.2,-10.6,1.0,8.0,7.0,0.5882352941176471,0,Brisbane Lions,0.8,118.6,30.2,3.0,7.0,1.0,0.375,1
Fremantle Dockers_Hawthorn Hawks_2002-08-03_18,2002-08-03,2002,18,Domain Stadium,24332.0,Fremantle Dockers,Hawthorn Hawks,96,35,61,False,HOME_WIN,61,2000,WA,VIC,1,Fremantle Dockers,0.2,77.2,-34.2,-1.0,6.0,12.0,0.25,0,Hawthorn Hawks,0.8,87.6,2.4,-1.0,7.0,8.0,0.72,1
